hospital_name,payer_name,code,code_type,description,negotiated_rate,cash_price,setting,gross_charge,charge_min,charge_max,effective_price,source_file,is_outlier,payer_group,payer_canonical
PeaceHealth United General Hospital,Kaiser Northwest - Commercial,19303,CPT,Simple complete mastectomy,9642.5,,outpatient,19285.0,,,9642.5,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Commercial
PeaceHealth United General Hospital,Kaiser Northwest - Commercial,45378,CPT,Colonoscopy diagnostic,1051.0,,outpatient,2102.0,,,1051.0,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Commercial
PeaceHealth United General Hospital,Kaiser Northwest - Commercial,45385,CPT,Colonoscopy with polyp removal,1245.5,,outpatient,2491.0,,,1245.5,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Commercial
PeaceHealth United General Hospital,Kaiser Northwest - Commercial,64721,CPT,Carpal tunnel release,1108.75,,outpatient,2217.5,,,1108.75,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Commercial
PeaceHealth United General Hospital,Kaiser Northwest - Commercial,64721,CPT,Carpal tunnel release,6535.0,,outpatient,13070.0,,,6535.0,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Commercial
PeaceHealth United General Hospital,Kaiser Northwest - Commercial,19303,CPT,Simple complete mastectomy,5652.5,,outpatient,11305.01,,,5652.5,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Commercial
PeaceHealth United General Hospital,Kaiser Northwest - Commercial,43239,CPT,Upper endoscopy (EGD) with biopsy,1011.5,,outpatient,2023.0,,,1011.5,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Commercial
PeaceHealth United General Hospital,Kaiser Northwest - Commercial,49505,CPT,Open inguinal hernia repair,3676.67,,outpatient,7353.34,,,3676.67,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Commercial
PeaceHealth United General Hospital,Kaiser Northwest - Commercial,64721,CPT,Carpal tunnel release,3535.0,,outpatient,7070.0,,,3535.0,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Commercial
PeaceHealth United General Hospital,Kaiser Northwest - Commercial,19301,CPT,Partial mastectomy (lumpectomy),4855.0,,outpatient,9710.0,,,4855.0,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Commercial
PeaceHealth United General Hospital,Kaiser Northwest - Commercial,19301,CPT,Partial mastectomy (lumpectomy),4735.0,,outpatient,9470.0,,,4735.0,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Commercial
PeaceHealth United General Hospital,Kaiser Northwest - Commercial,29826,CPT,Shoulder bone shaving and ligament repair (arthroscopic),2391.25,,outpatient,4782.5,,,2391.25,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Commercial
PeaceHealth United General Hospital,Kaiser Northwest - Commercial,29826,CPT,Shoulder bone shaving and ligament repair (arthroscopic),3291.25,,outpatient,6582.5,,,3291.25,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Commercial
PeaceHealth United General Hospital,Kaiser Northwest - Commercial,29827,CPT,Rotator cuff repair (arthroscopic),4782.5,,outpatient,9565.0,,,4782.5,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Commercial
PeaceHealth United General Hospital,Kaiser Northwest - Commercial,29827,CPT,Rotator cuff repair (arthroscopic),6582.5,,outpatient,13165.0,,,6582.5,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Commercial
PeaceHealth United General Hospital,Kaiser Northwest - Commercial,29881,CPT,Arthroscopy knee meniscectomy,5665.0,,outpatient,11330.0,,,5665.0,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Commercial
PeaceHealth United General Hospital,Kaiser Northwest - Commercial,29881,CPT,Arthroscopy knee meniscectomy,5605.0,,outpatient,11210.0,,,5605.0,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Commercial
PeaceHealth United General Hospital,Kaiser Northwest - Commercial,43239,CPT,Upper endoscopy (EGD) with biopsy,674.34,,outpatient,1348.67,,,674.34,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Commercial
PeaceHealth United General Hospital,Kaiser Northwest - Commercial,43239,CPT,Upper endoscopy (EGD) with biopsy,337.16,,outpatient,674.33,,,337.16,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Commercial
PeaceHealth United General Hospital,Kaiser Northwest - Commercial,47562,CPT,Laparoscopic cholecystectomy,6250.0,,outpatient,12500.0,,,6250.0,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Commercial
PeaceHealth United General Hospital,Kaiser Northwest - Commercial,49505,CPT,Open inguinal hernia repair,2558.33,,outpatient,5116.66,,,2558.33,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Commercial
PeaceHealth United General Hospital,Kaiser Northwest - Commercial,49507,CPT,Open incarcerated inguinal hernia repair,4975.0,,outpatient,9950.0,,,4975.0,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Commercial
PeaceHealth United General Hospital,Kaiser Northwest - Commercial,49650,CPT,Laparoscopic inguinal hernia repair,7675.0,,outpatient,15350.0,,,7675.0,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Commercial
PeaceHealth United General Hospital,Kaiser Northwest - Commercial,49650,CPT,Laparoscopic inguinal hernia repair,8500.0,,outpatient,17000.0,,,8500.0,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Commercial
PeaceHealth United General Hospital,Kaiser Northwest - Commercial,49650,CPT,Laparoscopic inguinal hernia repair,14350.0,,outpatient,28700.0,,,14350.0,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Commercial
PeaceHealth United General Hospital,Kaiser Northwest - Commercial,64721,CPT,Carpal tunnel release,2796.67,,outpatient,5593.34,,,2796.67,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Commercial
PeaceHealth United General Hospital,Kaiser Northwest - Commercial,64721,CPT,Carpal tunnel release,1917.5,,outpatient,3835.0,,,1917.5,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Commercial
PeaceHealth United General Hospital,Kaiser WA - All Other LOB,19303,CPT,Simple complete mastectomy,10934.6,,outpatient,19285.0,,,10934.6,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Other
PeaceHealth United General Hospital,Kaiser WA - All Other LOB,45378,CPT,Colonoscopy diagnostic,1191.83,,outpatient,2102.0,,,1191.83,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Other
PeaceHealth United General Hospital,Kaiser WA - All Other LOB,45385,CPT,Colonoscopy with polyp removal,1412.4,,outpatient,2491.0,,,1412.4,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Other
PeaceHealth United General Hospital,Kaiser WA - All Other LOB,64721,CPT,Carpal tunnel release,1257.32,,outpatient,2217.5,,,1257.32,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Other
PeaceHealth United General Hospital,Kaiser WA - All Other LOB,64721,CPT,Carpal tunnel release,7410.69,,outpatient,13070.0,,,7410.69,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Other
PeaceHealth United General Hospital,Kaiser WA - All Other LOB,19303,CPT,Simple complete mastectomy,6409.94,,outpatient,11305.01,,,6409.94,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Other
PeaceHealth United General Hospital,Kaiser WA - All Other LOB,43239,CPT,Upper endoscopy (EGD) with biopsy,1147.04,,outpatient,2023.0,,,1147.04,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Other
PeaceHealth United General Hospital,Kaiser WA - All Other LOB,49505,CPT,Open inguinal hernia repair,4169.34,,outpatient,7353.34,,,4169.34,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Other
PeaceHealth United General Hospital,Kaiser WA - All Other LOB,64721,CPT,Carpal tunnel release,4008.69,,outpatient,7070.0,,,4008.69,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Other
PeaceHealth United General Hospital,Kaiser WA - All Other LOB,19301,CPT,Partial mastectomy (lumpectomy),5505.57,,outpatient,9710.0,,,5505.57,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Other
PeaceHealth United General Hospital,Kaiser WA - All Other LOB,19301,CPT,Partial mastectomy (lumpectomy),5369.49,,outpatient,9470.0,,,5369.49,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Other
PeaceHealth United General Hospital,Kaiser WA - All Other LOB,29826,CPT,Shoulder bone shaving and ligament repair (arthroscopic),2711.68,,outpatient,4782.5,,,2711.68,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Other
PeaceHealth United General Hospital,Kaiser WA - All Other LOB,29826,CPT,Shoulder bone shaving and ligament repair (arthroscopic),3732.28,,outpatient,6582.5,,,3732.28,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Other
PeaceHealth United General Hospital,Kaiser WA - All Other LOB,29827,CPT,Rotator cuff repair (arthroscopic),5423.36,,outpatient,9565.0,,,5423.36,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Other
PeaceHealth United General Hospital,Kaiser WA - All Other LOB,29827,CPT,Rotator cuff repair (arthroscopic),7464.56,,outpatient,13165.0,,,7464.56,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Other
PeaceHealth United General Hospital,Kaiser WA - All Other LOB,29881,CPT,Arthroscopy knee meniscectomy,6424.11,,outpatient,11330.0,,,6424.11,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Other
PeaceHealth United General Hospital,Kaiser WA - All Other LOB,29881,CPT,Arthroscopy knee meniscectomy,6356.07,,outpatient,11210.0,,,6356.07,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Other
PeaceHealth United General Hospital,Kaiser WA - All Other LOB,43239,CPT,Upper endoscopy (EGD) with biopsy,764.7,,outpatient,1348.67,,,764.7,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Other
PeaceHealth United General Hospital,Kaiser WA - All Other LOB,43239,CPT,Upper endoscopy (EGD) with biopsy,382.35,,outpatient,674.33,,,382.35,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Other
PeaceHealth United General Hospital,Kaiser WA - All Other LOB,47562,CPT,Laparoscopic cholecystectomy,7087.5,,outpatient,12500.0,,,7087.5,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Other
PeaceHealth United General Hospital,Kaiser WA - All Other LOB,49505,CPT,Open inguinal hernia repair,2901.15,,outpatient,5116.66,,,2901.15,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Other
PeaceHealth United General Hospital,Kaiser WA - All Other LOB,49507,CPT,Open incarcerated inguinal hernia repair,5641.65,,outpatient,9950.0,,,5641.65,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Other
PeaceHealth United General Hospital,Kaiser WA - All Other LOB,49650,CPT,Laparoscopic inguinal hernia repair,8703.45,,outpatient,15350.0,,,8703.45,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Other
PeaceHealth United General Hospital,Kaiser WA - All Other LOB,49650,CPT,Laparoscopic inguinal hernia repair,9639.0,,outpatient,17000.0,,,9639.0,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Other
PeaceHealth United General Hospital,Kaiser WA - All Other LOB,49650,CPT,Laparoscopic inguinal hernia repair,16272.9,,outpatient,28700.0,,,16272.9,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Other
PeaceHealth United General Hospital,Kaiser WA - All Other LOB,64721,CPT,Carpal tunnel release,3171.42,,outpatient,5593.34,,,3171.42,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Other
PeaceHealth United General Hospital,Kaiser WA - All Other LOB,64721,CPT,Carpal tunnel release,2174.45,,outpatient,3835.0,,,2174.45,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Other
PeaceHealth United General Hospital,Kaiser WA - Medicare Advantage,19303,CPT,Simple complete mastectomy,5592.65,,outpatient,19285.0,,,5592.65,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Medicare Advantage
PeaceHealth United General Hospital,Kaiser WA - Medicare Advantage,45378,CPT,Colonoscopy diagnostic,609.58,,outpatient,2102.0,,,609.58,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Medicare Advantage
PeaceHealth United General Hospital,Kaiser WA - Medicare Advantage,45385,CPT,Colonoscopy with polyp removal,722.39,,outpatient,2491.0,,,722.39,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Medicare Advantage
PeaceHealth United General Hospital,Kaiser WA - Medicare Advantage,64721,CPT,Carpal tunnel release,643.08,,outpatient,2217.5,,,643.08,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Medicare Advantage
PeaceHealth United General Hospital,Kaiser WA - Medicare Advantage,64721,CPT,Carpal tunnel release,3790.3,,outpatient,13070.0,,,3790.3,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Medicare Advantage
PeaceHealth United General Hospital,Kaiser WA - Medicare Advantage,19303,CPT,Simple complete mastectomy,3278.45,,outpatient,11305.01,,,3278.45,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Medicare Advantage
PeaceHealth United General Hospital,Kaiser WA - Medicare Advantage,43239,CPT,Upper endoscopy (EGD) with biopsy,586.67,,outpatient,2023.0,,,586.67,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Medicare Advantage
PeaceHealth United General Hospital,Kaiser WA - Medicare Advantage,49505,CPT,Open inguinal hernia repair,2132.47,,outpatient,7353.34,,,2132.47,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Medicare Advantage
PeaceHealth United General Hospital,Kaiser WA - Medicare Advantage,64721,CPT,Carpal tunnel release,2050.3,,outpatient,7070.0,,,2050.3,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Medicare Advantage
PeaceHealth United General Hospital,Kaiser WA - Medicare Advantage,19301,CPT,Partial mastectomy (lumpectomy),2815.9,,outpatient,9710.0,,,2815.9,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Medicare Advantage
PeaceHealth United General Hospital,Kaiser WA - Medicare Advantage,19301,CPT,Partial mastectomy (lumpectomy),2746.3,,outpatient,9470.0,,,2746.3,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Medicare Advantage
PeaceHealth United General Hospital,Kaiser WA - Medicare Advantage,29826,CPT,Shoulder bone shaving and ligament repair (arthroscopic),1386.92,,outpatient,4782.5,,,1386.92,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Medicare Advantage
PeaceHealth United General Hospital,Kaiser WA - Medicare Advantage,29826,CPT,Shoulder bone shaving and ligament repair (arthroscopic),1908.92,,outpatient,6582.5,,,1908.92,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Medicare Advantage
PeaceHealth United General Hospital,Kaiser WA - Medicare Advantage,29827,CPT,Rotator cuff repair (arthroscopic),2773.85,,outpatient,9565.0,,,2773.85,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Medicare Advantage
PeaceHealth United General Hospital,Kaiser WA - Medicare Advantage,29827,CPT,Rotator cuff repair (arthroscopic),3817.85,,outpatient,13165.0,,,3817.85,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Medicare Advantage
PeaceHealth United General Hospital,Kaiser WA - Medicare Advantage,29881,CPT,Arthroscopy knee meniscectomy,3285.7,,outpatient,11330.0,,,3285.7,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Medicare Advantage
PeaceHealth United General Hospital,Kaiser WA - Medicare Advantage,29881,CPT,Arthroscopy knee meniscectomy,3250.9,,outpatient,11210.0,,,3250.9,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Medicare Advantage
PeaceHealth United General Hospital,Kaiser WA - Medicare Advantage,43239,CPT,Upper endoscopy (EGD) with biopsy,391.11,,outpatient,1348.67,,,391.11,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Medicare Advantage
PeaceHealth United General Hospital,Kaiser WA - Medicare Advantage,43239,CPT,Upper endoscopy (EGD) with biopsy,195.56,,outpatient,674.33,,,195.56,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Medicare Advantage
PeaceHealth United General Hospital,Kaiser WA - Medicare Advantage,47562,CPT,Laparoscopic cholecystectomy,3625.0,,outpatient,12500.0,,,3625.0,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Medicare Advantage
PeaceHealth United General Hospital,Kaiser WA - Medicare Advantage,49505,CPT,Open inguinal hernia repair,1483.83,,outpatient,5116.66,,,1483.83,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Medicare Advantage
PeaceHealth United General Hospital,Kaiser WA - Medicare Advantage,49507,CPT,Open incarcerated inguinal hernia repair,2885.5,,outpatient,9950.0,,,2885.5,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Medicare Advantage
PeaceHealth United General Hospital,Kaiser WA - Medicare Advantage,49650,CPT,Laparoscopic inguinal hernia repair,4451.5,,outpatient,15350.0,,,4451.5,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Medicare Advantage
PeaceHealth United General Hospital,Kaiser WA - Medicare Advantage,49650,CPT,Laparoscopic inguinal hernia repair,4930.0,,outpatient,17000.0,,,4930.0,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Medicare Advantage
PeaceHealth United General Hospital,Kaiser WA - Medicare Advantage,49650,CPT,Laparoscopic inguinal hernia repair,8323.0,,outpatient,28700.0,,,8323.0,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Medicare Advantage
PeaceHealth United General Hospital,Kaiser WA - Medicare Advantage,64721,CPT,Carpal tunnel release,1622.07,,outpatient,5593.34,,,1622.07,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Medicare Advantage
PeaceHealth United General Hospital,Kaiser WA - Medicare Advantage,64721,CPT,Carpal tunnel release,1112.15,,outpatient,3835.0,,,1112.15,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Kaiser Permanente,Kaiser Permanente - Medicare Advantage
PeaceHealth United General Hospital,Moda Health Plan - Connexus/Synergy,19303,CPT,Simple complete mastectomy,9642.5,,outpatient,19285.0,,,9642.5,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Moda Health Plan,Moda Health Plan - Other
PeaceHealth United General Hospital,Moda Health Plan - Connexus/Synergy,45378,CPT,Colonoscopy diagnostic,1051.0,,outpatient,2102.0,,,1051.0,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Moda Health Plan,Moda Health Plan - Other
PeaceHealth United General Hospital,Moda Health Plan - Connexus/Synergy,45385,CPT,Colonoscopy with polyp removal,1245.5,,outpatient,2491.0,,,1245.5,/Users/ryancorley/Documents/git/surgery-cost-benchmarking/data/raw/peacehealth_united_general_mrf_unzipped/standardcharges.csv,False,Moda Health Plan,Moda Health Plan - Other
